time,測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),降水量(mm),pm25,03F2100N,03F2100S,03F2125N,03F2129S
2026-05-15 11:00:00,1001.2,28.9,69.0,1.3,269.0,0.0,13.0,3244.0,3353.0,4111.0,4125.0
2026-05-15 12:00:00,1000.6,30.6,63.0,1.1,187.0,0.0,13.0,3044.0,2940.0,3935.0,3717.0
2026-05-15 13:00:00,999.6,32.5,50.0,1.5,312.0,0.0,10.0,3369.0,3191.0,4308.0,4142.0
2026-05-15 14:00:00,998.7,30.8,58.0,1.9,308.0,0.0,12.0,3921.0,3570.0,5099.0,4485.0
2026-05-15 15:00:00,998.2,30.8,62.0,2.0,303.0,0.0,8.0,4250.0,3750.0,5477.0,4569.0
2026-05-15 16:00:00,997.7,31.7,63.0,2.2,307.0,0.0,13.0,4671.0,3980.0,6112.0,5027.0
2026-05-15 17:00:00,998.0,29.2,68.0,1.3,304.0,0.0,11.0,5143.0,4643.0,6481.0,5953.0
2026-05-15 18:00:00,998.5,27.9,77.0,0.9,256.0,0.0,10.0,3893.0,4178.0,4974.0,5266.0
2026-05-15 19:00:00,999.0,26.4,84.0,0.4,107.0,0.0,10.0,2816.0,3279.0,3798.0,4188.0
2026-05-15 20:00:00,999.4,25.8,87.0,0.8,92.0,0.0,17.0,2113.0,2785.0,2947.0,3686.0
2026-05-15 21:00:00,999.9,24.9,91.0,0.7,79.0,0.0,17.0,1776.0,2442.0,2336.0,3439.0
2026-05-15 22:00:00,1000.4,24.7,92.0,1.1,82.0,0.0,16.0,1300.0,1829.0,1734.0,2578.0
2026-05-15 23:00:00,1000.5,24.1,94.0,1.1,78.0,0.0,16.0,796.0,1032.0,1015.0,1476.0
2026-05-16 00:00:00,1000.7,23.5,95.0,1.2,66.0,0.0,14.0,478.0,707.0,671.0,933.0
2026-05-16 01:00:00,1000.3,23.5,93.0,0.2,0.0,0.0,11.0,297.0,415.0,416.0,597.0
2026-05-16 02:00:00,999.8,23.5,92.0,1.0,80.0,0.0,11.0,258.0,312.0,318.0,429.0
2026-05-16 03:00:00,999.9,22.9,94.0,0.7,88.0,0.0,10.0,259.0,274.0,342.0,421.0
2026-05-16 04:00:00,1000.4,22.7,93.0,1.0,82.0,0.0,7.0,348.0,366.0,382.0,593.0
2026-05-16 05:00:00,1000.6,22.3,94.0,1.3,78.0,0.0,7.0,659.0,784.0,779.0,1310.0
2026-05-16 06:00:00,1000.9,22.4,92.0,1.6,84.0,0.0,7.0,1524.0,1673.0,1822.0,2761.0
2026-05-16 07:00:00,1001.5,25.5,79.0,0.6,114.0,0.0,6.0,2667.0,3097.0,3186.0,4853.0
2026-05-16 08:00:00,1001.5,30.0,62.0,0.4,25.0,0.0,11.0,3079.0,4374.0,3825.0,6289.0
2026-05-16 09:00:00,1001.7,30.7,59.0,0.8,252.0,0.0,14.0,3183.0,5017.0,4143.0,6924.0
2026-05-16 10:00:00,1001.7,31.6,54.0,1.2,268.0,0.0,11.0,3390.0,4974.0,4712.0,6928.0
2026-05-16 11:00:00,1001.7,31.9,50.0,1.5,229.0,0.0,14.0,3325.0,4667.0,4591.0,6801.0
2026-05-16 12:00:00,1001.4,31.7,56.0,1.4,289.0,0.0,17.0,3221.0,3759.0,4396.0,5240.0
2026-05-16 13:00:00,1001.0,31.8,62.0,2.0,299.0,0.0,13.0,3590.0,3621.0,4955.0,5089.0
2026-05-16 14:00:00,1000.2,32.2,58.0,2.3,305.0,0.0,13.0,3835.0,3742.0,5331.0,5263.0
2026-05-16 15:00:00,1000.0,32.4,54.0,2.0,288.0,0.0,12.0,4115.0,3603.0,5725.0,5150.0
2026-05-16 16:00:00,999.8,31.4,53.0,1.9,296.0,0.0,13.0,4480.0,3597.0,6152.0,5061.0
2026-05-16 17:00:00,1000.0,30.7,57.0,1.1,240.0,0.0,14.0,4522.0,3646.0,6047.0,4958.0
2026-05-16 18:00:00,1000.7,29.3,67.0,1.6,217.0,0.0,11.0,3561.0,2939.0,4961.0,3922.0
2026-05-16 19:00:00,1001.3,27.4,71.0,1.7,123.0,0.0,17.0,2909.0,2473.0,4170.0,3382.0
2026-05-16 20:00:00,1001.6,26.7,76.0,0.8,79.0,0.0,9.0,2370.0,2377.0,3488.0,3327.0
2026-05-16 21:00:00,1001.9,25.3,84.0,1.2,81.0,0.0,16.0,2102.0,2197.0,3054.0,2995.0
2026-05-16 22:00:00,1002.5,24.6,87.0,1.2,88.0,0.0,16.0,1382.0,1632.0,2144.0,2328.0
2026-05-16 23:00:00,1002.5,24.3,88.0,1.0,84.0,0.0,12.0,944.0,965.0,1399.0,1332.0
2026-05-17 00:00:00,1002.5,24.1,89.0,1.1,100.0,0.0,14.0,639.0,690.0,1032.0,971.0
2026-05-17 01:00:00,1002.4,23.7,91.0,1.2,78.0,0.0,10.0,415.0,433.0,601.0,592.0
2026-05-17 02:00:00,1001.7,23.6,91.0,1.0,86.0,0.0,13.0,291.0,297.0,425.0,420.0
2026-05-17 03:00:00,1001.4,23.3,92.0,1.2,86.0,0.0,10.0,242.0,239.0,334.0,352.0
2026-05-17 04:00:00,1001.5,23.0,92.0,1.0,88.0,0.0,12.0,323.0,329.0,431.0,555.0
2026-05-17 05:00:00,1001.7,22.8,92.0,1.1,94.0,0.0,8.0,461.0,682.0,591.0,1091.0
2026-05-17 06:00:00,1002.1,22.9,92.0,1.1,89.0,0.0,15.0,943.0,1120.0,1181.0,1848.0
2026-05-17 07:00:00,1002.7,25.9,82.0,0.5,98.0,0.0,11.0,1685.0,1879.0,2114.0,3139.0
2026-05-17 08:00:00,1002.7,28.2,72.0,0.5,51.0,0.0,11.0,2062.0,2763.0,2702.0,4341.0
2026-05-17 09:00:00,1002.5,28.7,68.0,0.8,333.0,0.0,8.0,2648.0,3342.0,3315.0,5261.0
2026-05-17 10:00:00,1002.1,30.1,62.0,1.2,248.0,0.0,13.0,3338.0,3532.0,4361.0,5509.0
2026-05-17 11:00:00,1001.8,30.6,60.0,2.1,288.0,0.0,13.0,3562.0,3281.0,4696.0,4852.0
2026-05-17 12:00:00,1001.3,30.6,63.0,1.3,300.0,0.0,20.0,3570.0,2768.0,5028.0,3942.0
2026-05-17 13:00:00,1000.7,31.6,64.0,2.6,288.0,0.0,19.0,4381.0,2984.0,6239.0,4393.0
2026-05-17 14:00:00,1000.3,31.2,64.0,2.4,291.0,0.0,17.0,4957.0,3141.0,6821.0,4587.0
2026-05-17 15:00:00,999.9,31.5,61.0,2.6,293.0,0.0,14.0,5265.0,3111.0,7285.0,4604.0
2026-05-17 16:00:00,999.8,30.3,61.0,2.2,290.0,0.0,16.0,5405.0,3290.0,7342.0,4757.0
2026-05-17 17:00:00,999.8,31.0,58.0,1.3,254.0,0.0,11.0,5024.0,3121.0,6910.0,4416.0
2026-05-17 18:00:00,1000.1,29.3,63.0,1.1,257.0,0.0,12.0,3996.0,2741.0,5606.0,3756.0
2026-05-17 19:00:00,1000.5,27.0,73.0,1.1,132.0,0.0,12.0,3754.0,2852.0,5664.0,4044.0
2026-05-17 20:00:00,1001.1,26.4,73.0,0.6,175.0,0.0,14.0,3770.0,3023.0,5680.0,4141.0
2026-05-17 21:00:00,1001.6,25.0,83.0,1.1,109.0,0.0,14.0,2840.0,2471.0,4184.0,3348.0
2026-05-17 22:00:00,1001.9,24.1,87.0,1.1,78.0,0.0,15.0,1750.0,1556.0,2464.0,2177.0
2026-05-17 23:00:00,1002.2,24.1,88.0,1.5,84.0,0.0,12.0,822.0,877.0,1224.0,1085.0
2026-05-18 00:00:00,1001.5,24.4,87.0,1.0,90.0,0.0,14.0,420.0,494.0,634.0,655.0
2026-05-18 01:00:00,1000.9,23.9,90.0,1.1,99.0,0.0,11.0,240.0,287.0,380.0,376.0
2026-05-18 02:00:00,1000.8,23.2,93.0,1.3,81.0,0.0,12.0,167.0,191.0,263.0,279.0
2026-05-18 03:00:00,1001.0,23.3,93.0,1.3,86.0,0.0,13.0,177.0,186.0,222.0,278.0
2026-05-18 04:00:00,1001.0,23.9,90.0,0.8,87.0,0.0,9.0,323.0,265.0,403.0,399.0
2026-05-18 05:00:00,1001.0,24.7,83.0,1.0,111.0,0.0,6.0,741.0,606.0,914.0,954.0
2026-05-18 06:00:00,1001.4,24.0,88.0,0.7,93.0,0.0,11.0,2496.0,1634.0,2766.0,2744.0
2026-05-18 07:00:00,1001.8,26.4,79.0,0.6,64.0,0.0,12.0,5047.0,3835.0,5675.0,5367.0
2026-05-18 08:00:00,1002.1,27.8,70.0,0.7,113.0,0.0,9.0,4052.0,4282.0,4702.0,5626.0
2026-05-18 09:00:00,1002.1,30.0,62.0,0.8,217.0,0.0,13.0,3459.0,3854.0,3920.0,5212.0
2026-05-18 10:00:00,1002.4,30.4,61.0,0.7,318.0,0.0,13.0,3207.0,3447.0,3858.0,4633.0
2026-05-18 11:00:00,1002.3,31.0,58.0,1.4,172.0,0.0,15.0,3022.0,3167.0,3782.0,4109.0
2026-05-18 12:00:00,1001.5,31.4,57.0,1.3,246.0,0.0,12.0,2836.0,2795.0,3649.0,3632.0
2026-05-18 13:00:00,1000.9,32.2,52.0,1.5,247.0,0.0,15.0,3270.0,2930.0,4187.0,3739.0
2026-05-18 14:00:00,1000.1,32.1,62.0,2.6,290.0,0.0,18.0,3577.0,3226.0,4592.0,3986.0
2026-05-18 15:00:00,999.7,31.4,64.0,2.4,285.0,0.0,13.0,3845.0,3163.0,4963.0,3880.0
2026-05-18 16:00:00,999.5,29.6,69.0,2.4,309.0,0.0,14.0,4023.0,3194.0,5503.0,3980.0
2026-05-18 17:00:00,999.7,28.9,70.0,1.8,283.0,0.0,23.0,4408.0,3963.0,5663.0,4839.0
2026-05-18 18:00:00,1000.0,28.0,73.0,1.3,281.0,0.0,20.0,3183.0,3058.0,4320.0,3553.0
2026-05-18 19:00:00,1000.6,26.3,81.0,0.5,78.0,0.0,21.0,2030.0,2137.0,3028.0,2580.0
2026-05-18 20:00:00,1001.4,25.2,87.0,1.3,77.0,0.0,20.0,1648.0,1760.0,2312.0,2270.0
2026-05-18 21:00:00,1001.7,24.6,89.0,1.2,87.0,0.0,25.0,1271.0,1461.0,1772.0,2004.0
2026-05-18 22:00:00,1002.0,23.9,92.0,1.3,81.0,0.0,19.0,793.0,1031.0,1167.0,1459.0
2026-05-18 23:00:00,1001.8,23.5,93.0,1.4,73.0,0.0,11.0,579.0,567.0,762.0,787.0
2026-05-19 00:00:00,1001.2,23.1,94.0,1.1,74.0,0.0,15.0,339.0,404.0,481.0,526.0
2026-05-19 01:00:00,1001.2,22.8,94.0,0.9,73.0,0.0,11.0,233.0,287.0,336.0,399.0
2026-05-19 02:00:00,1000.9,23.0,93.0,1.1,90.0,0.0,15.0,206.0,220.0,273.0,287.0
2026-05-19 03:00:00,1000.5,23.6,91.0,1.0,104.0,0.0,13.0,202.0,226.0,266.0,290.0
2026-05-19 04:00:00,1000.6,24.1,88.0,1.1,108.0,0.0,12.0,315.0,330.0,382.0,463.0
2026-05-19 05:00:00,1000.9,24.2,86.0,0.8,97.0,0.0,13.0,684.0,539.0,820.0,860.0
2026-05-19 06:00:00,1001.2,24.0,87.0,0.5,84.0,0.0,17.0,2217.0,1490.0,2394.0,2411.0
2026-05-19 07:00:00,1001.3,26.9,73.0,1.1,148.0,0.0,16.0,4823.0,3531.0,5267.0,5130.0
2026-05-19 08:00:00,1001.3,27.9,67.0,2.0,232.0,0.0,12.0,3932.0,4273.0,4570.0,5663.0
2026-05-19 09:00:00,1001.4,28.2,65.0,1.9,250.0,0.0,18.0,3388.0,3809.0,3794.0,5162.0
2026-05-19 10:00:00,1001.4,29.9,61.0,1.7,270.0,0.0,14.0,3013.0,3509.0,3616.0,4600.0
2026-05-19 11:00:00,1001.3,30.5,56.0,1.8,252.0,0.0,13.0,3039.0,3021.0,3677.0,4025.0
2026-05-19 12:00:00,1001.0,30.0,65.0,1.6,251.0,0.0,13.0,2747.0,2720.0,3547.0,3601.0
2026-05-19 13:00:00,1000.6,29.1,69.0,2.7,258.0,0.0,17.0,3293.0,2908.0,4199.0,3704.0
2026-05-19 14:00:00,1000.0,29.2,69.0,2.0,295.0,0.0,11.0,3478.0,3149.0,4488.0,3821.0
2026-05-19 15:00:00,999.5,30.2,66.0,2.2,286.0,0.0,20.0,3769.0,3196.0,4829.0,3788.0
2026-05-19 16:00:00,999.3,29.9,67.0,2.4,275.0,0.0,17.0,4179.0,3430.0,5621.0,3910.0
2026-05-19 17:00:00,999.6,27.2,79.0,0.9,82.0,0.0,10.0,4431.0,3984.0,5684.0,4878.0
2026-05-19 18:00:00,1000.0,26.6,82.0,1.0,78.0,0.0,7.0,2929.0,3107.0,4029.0,3594.0
2026-05-19 19:00:00,1000.2,25.4,88.0,0.7,61.0,0.0,17.0,1944.0,2090.0,2855.0,2486.0
2026-05-19 20:00:00,1000.8,25.0,90.0,0.9,79.0,0.0,18.0,1513.0,1726.0,2079.0,2159.0
2026-05-19 21:00:00,1001.0,24.7,91.0,0.9,63.0,0.0,13.0,1194.0,1451.0,1599.0,1914.0
2026-05-19 22:00:00,1000.8,23.8,93.0,1.0,83.0,0.0,12.0,813.0,972.0,1091.0,1414.0
2026-05-19 23:00:00,1000.5,23.2,94.0,1.2,57.0,0.0,13.0,470.0,560.0,671.0,770.0
2026-05-20 00:00:00,1000.3,23.3,94.0,0.7,94.0,0.0,11.0,330.0,387.0,442.0,553.0
2026-05-20 01:00:00,1000.0,23.0,94.0,0.8,97.0,0.0,12.0,225.0,266.0,315.0,349.0
2026-05-20 02:00:00,999.4,22.6,94.0,0.9,102.0,0.0,10.0,187.0,197.0,276.0,260.0
2026-05-20 03:00:00,999.6,22.4,95.0,0.7,47.0,0.0,11.0,207.0,201.0,238.0,264.0
2026-05-20 04:00:00,999.7,22.2,95.0,0.9,65.0,0.0,11.0,324.0,301.0,376.0,447.0
2026-05-20 05:00:00,1000.3,22.0,95.0,0.7,78.0,0.0,9.0,693.0,685.0,796.0,1027.0
2026-05-20 06:00:00,1000.4,22.8,92.0,0.8,99.0,0.0,11.0,2165.0,1564.0,2339.0,2564.0
2026-05-20 07:00:00,1000.9,26.5,75.0,0.8,204.0,0.0,11.0,4785.0,3667.0,5332.0,5286.0
2026-05-20 08:00:00,1001.1,27.7,68.0,1.1,194.0,0.0,10.0,4067.0,4343.0,4615.0,5725.0
2026-05-20 09:00:00,1001.0,29.0,65.0,1.6,195.0,0.0,14.0,3337.0,3896.0,3871.0,5458.0
2026-05-20 10:00:00,1001.0,30.6,61.0,1.5,237.0,0.0,16.0,3325.0,3509.0,4064.0,4667.0
2026-05-20 11:00:00,1000.9,31.5,56.0,1.4,247.0,0.0,24.0,3174.0,3054.0,3803.0,4010.0
2026-05-20 12:00:00,1000.6,32.4,54.0,1.7,255.0,0.0,15.0,2928.0,2740.0,3695.0,3642.0
2026-05-20 13:00:00,999.6,33.6,48.0,1.5,217.0,0.0,18.0,3355.0,3125.0,4252.0,3892.0
2026-05-20 14:00:00,999.1,32.8,58.0,2.4,259.0,0.0,15.0,3626.0,3218.0,4635.0,4142.0
2026-05-20 15:00:00,999.1,31.9,63.0,2.5,287.0,0.0,12.0,3895.0,3170.0,5100.0,3788.0
2026-05-20 16:00:00,999.1,31.1,64.0,2.4,280.0,0.0,11.0,4251.0,3452.0,5777.0,4092.0
2026-05-20 17:00:00,999.4,29.4,72.0,1.9,284.0,0.0,13.0,4722.0,3970.0,6043.0,4946.0
2026-05-20 18:00:00,999.9,28.9,74.0,1.3,278.0,0.0,12.0,3200.0,3253.0,4400.0,3614.0
2026-05-20 19:00:00,1000.2,27.8,78.0,0.9,261.0,0.0,15.0,2033.0,2172.0,2997.0,2712.0
2026-05-20 20:00:00,1000.6,27.4,79.0,0.9,235.0,0.0,11.0,1538.0,1758.0,2122.0,2275.0
2026-05-20 21:00:00,1001.1,27.0,82.0,0.2,0.0,0.0,12.0,1278.0,1578.0,1836.0,2095.0
2026-05-20 22:00:00,1001.6,25.8,88.0,0.6,103.0,0.0,13.0,829.0,1068.0,1132.0,1457.0
2026-05-20 23:00:00,1001.9,25.2,91.0,0.9,82.0,0.0,12.0,526.0,607.0,724.0,817.0
2026-05-21 00:00:00,1001.6,26.3,85.0,0.8,111.0,0.0,11.0,351.0,394.0,445.0,570.0
2026-05-21 01:00:00,1001.3,26.2,86.0,0.8,103.0,0.0,7.0,225.0,298.0,319.0,358.0
2026-05-21 02:00:00,1001.4,26.2,86.0,0.8,108.0,0.0,7.0,184.0,204.0,260.0,258.0
2026-05-21 03:00:00,1001.4,25.9,86.0,1.0,118.0,0.0,14.0,214.0,204.0,267.0,258.0
2026-05-21 04:00:00,1001.9,25.4,87.0,1.0,108.0,0.0,10.0,315.0,259.0,355.0,412.0
2026-05-21 05:00:00,1002.0,24.3,92.0,0.8,92.0,0.0,13.0,655.0,595.0,778.0,897.0
2026-05-21 06:00:00,1002.5,24.6,91.0,0.4,6.0,0.0,12.0,2155.0,1377.0,2401.0,2340.0
2026-05-21 07:00:00,1002.9,27.9,75.0,0.9,114.0,0.0,10.0,4708.0,3568.0,5156.0,5091.0
2026-05-21 08:00:00,1003.3,29.8,68.0,0.8,181.0,0.0,15.0,3993.0,4116.0,4627.0,5523.0
2026-05-21 09:00:00,1003.7,30.9,65.0,1.2,224.0,0.0,13.0,3331.0,3932.0,3877.0,5530.0
2026-05-21 10:00:00,1003.3,31.5,60.0,1.3,284.0,0.0,13.0,3020.0,3556.0,3639.0,4716.0
2026-05-21 11:00:00,1002.8,32.9,54.0,1.6,248.0,0.0,13.0,2933.0,3197.0,3573.0,4107.0
2026-05-21 12:00:00,1002.5,33.8,52.0,1.9,272.0,0.0,11.0,2861.0,2721.0,3619.0,3578.0
2026-05-21 13:00:00,1001.9,32.8,55.0,1.5,241.0,0.0,11.0,3246.0,2954.0,4133.0,3817.0
2026-05-21 14:00:00,1001.5,32.0,63.0,1.9,293.0,0.0,14.0,3563.0,3081.0,4628.0,3941.0
2026-05-21 15:00:00,1001.2,32.5,63.0,2.0,296.0,0.0,15.0,3853.0,3120.0,4951.0,3839.0
2026-05-21 16:00:00,1001.1,31.5,60.0,2.2,291.0,0.0,10.0,4089.0,3360.0,5560.0,4006.0
2026-05-21 17:00:00,1001.5,30.0,67.0,1.3,297.0,0.0,10.0,4562.0,3979.0,5922.0,4936.0
2026-05-21 18:00:00,1001.9,28.8,72.0,0.9,290.0,0.0,15.0,3116.0,3099.0,4229.0,3645.0
2026-05-21 19:00:00,1002.2,27.8,77.0,0.6,332.0,0.0,18.0,2004.0,2109.0,2880.0,2589.0
2026-05-21 20:00:00,1002.6,26.9,82.0,1.0,77.0,0.0,8.0,1537.0,1801.0,2186.0,2346.0
2026-05-21 21:00:00,1003.1,26.4,85.0,0.6,79.0,0.0,8.0,1147.0,1502.0,1607.0,2019.0
2026-05-21 22:00:00,1003.3,25.9,87.0,1.0,78.0,0.0,13.0,833.0,974.0,1109.0,1389.0
2026-05-21 23:00:00,1003.0,25.7,88.0,1.2,82.0,0.0,14.0,517.0,634.0,767.0,876.0
2026-05-22 00:00:00,1002.3,25.7,88.0,0.9,91.0,0.0,15.0,339.0,406.0,469.0,549.0
2026-05-22 01:00:00,1002.2,25.5,89.0,1.1,87.0,0.0,12.0,226.0,238.0,302.0,345.0
2026-05-22 02:00:00,1002.0,25.3,90.0,0.8,63.0,0.0,13.0,191.0,215.0,275.0,284.0
2026-05-22 03:00:00,1002.1,25.1,91.0,0.7,81.0,0.0,14.0,233.0,192.0,289.0,248.0
2026-05-22 04:00:00,1002.4,25.0,92.0,0.9,90.0,0.0,13.0,328.0,305.0,374.0,439.0
2026-05-22 05:00:00,1002.4,24.9,92.0,0.9,73.0,0.0,11.0,625.0,611.0,756.0,931.0
2026-05-22 06:00:00,1002.8,25.1,91.0,0.5,72.0,0.0,10.0,2088.0,1398.0,2281.0,2298.0
2026-05-22 07:00:00,1003.2,27.6,80.0,0.5,85.0,0.0,14.0,4694.0,3504.0,5160.0,5155.0
2026-05-22 08:00:00,1003.0,30.4,70.0,0.8,111.0,0.0,9.0,3864.0,4127.0,4526.0,5605.0
2026-05-22 09:00:00,1002.7,32.6,61.0,1.0,193.0,0.0,6.0,3308.0,3753.0,3860.0,5251.0
2026-05-22 10:00:00,1002.4,33.0,58.0,1.4,273.0,0.0,9.0,3399.0,3527.0,3966.0,4708.0
2026-05-22 11:00:00,1002.2,33.4,56.0,1.7,283.0,0.0,10.0,3271.0,3315.0,4037.0,4287.0
2026-05-22 12:00:00,1001.8,33.1,58.0,1.5,256.0,0.0,13.0,3036.0,2617.0,3898.0,3725.0
2026-05-22 13:00:00,1001.5,32.2,65.0,1.9,269.0,0.0,13.0,3593.0,2900.0,4533.0,4151.0
2026-05-22 14:00:00,1000.9,33.0,60.0,2.1,307.0,0.0,14.0,3887.0,3235.0,4941.0,4399.0
2026-05-22 15:00:00,1000.7,32.6,62.0,1.7,265.0,0.0,12.0,4394.0,3897.0,5852.0,4755.0
2026-05-22 16:00:00,1000.8,31.2,63.0,2.0,293.0,0.0,9.0,4873.0,3885.0,6401.0,5006.0
2026-05-22 17:00:00,1000.9,29.1,79.0,0.7,269.0,0.0,17.0,5265.0,4653.0,6405.0,6024.0
2026-05-22 18:00:00,1000.7,28.1,85.0,0.6,66.0,0.0,17.0,3748.0,4142.0,4912.0,5156.0
2026-05-22 19:00:00,1000.9,26.8,91.0,1.3,80.0,0.0,13.0,2685.0,3499.0,3707.0,4432.0
2026-05-22 20:00:00,1001.5,26.3,91.0,0.9,65.0,0.0,17.0,2118.0,2900.0,2902.0,3849.0
2026-05-22 21:00:00,1001.8,26.1,92.0,0.7,88.0,0.0,14.0,1768.0,2581.0,2428.0,3523.0
2026-05-22 22:00:00,1001.9,25.6,93.0,1.1,73.0,0.0,17.0,1230.0,1879.0,1730.0,2674.0
2026-05-22 23:00:00,1001.6,25.5,92.0,1.2,103.0,0.0,8.0,822.0,1016.0,1043.0,1412.0
2026-05-23 00:00:00,1000.6,25.6,91.0,0.9,109.0,0.0,15.0,493.0,722.0,657.0,971.0
2026-05-23 01:00:00,1000.3,25.2,92.0,1.0,99.0,0.0,15.0,317.0,416.0,435.0,614.0
2026-05-23 02:00:00,1000.9,24.8,93.0,0.2,0.0,0.0,15.0,266.0,334.0,356.0,449.0
2026-05-23 03:00:00,1001.0,24.2,95.0,1.0,87.0,0.0,15.0,229.0,311.0,282.0,425.0
2026-05-23 04:00:00,1001.6,23.9,95.0,1.0,88.0,0.0,12.0,356.0,367.0,411.0,598.0
2026-05-23 05:00:00,1002.2,23.9,94.0,0.8,98.0,0.0,19.0,710.0,805.0,807.0,1310.0
2026-05-23 06:00:00,1002.4,25.5,87.0,1.5,145.0,0.0,6.0,1479.0,1690.0,1724.0,2826.0
2026-05-23 07:00:00,1002.6,25.9,82.0,0.4,151.0,0.0,7.0,2828.0,3170.0,3344.0,5099.0
2026-05-23 08:00:00,1002.2,27.1,80.0,0.7,76.0,0.0,6.0,3150.0,4422.0,3987.0,6465.0
2026-05-23 09:00:00,1002.6,29.7,70.0,1.1,231.0,0.0,12.0,2981.0,5127.0,4071.0,7127.0
2026-05-23 10:00:00,1002.6,31.0,68.0,1.4,229.0,0.0,15.0,3388.0,4915.0,4791.0,6948.0
2026-05-23 11:00:00,1002.4,31.6,63.0,0.9,207.0,0.0,14.0,3201.0,4681.0,4571.0,6838.0
2026-05-23 12:00:00,1002.0,32.4,56.0,1.2,223.0,0.0,16.0,3177.0,3791.0,4438.0,5350.0
2026-05-23 13:00:00,1001.3,34.1,52.0,1.3,228.0,0.0,12.0,3621.0,3742.0,5050.0,5350.0
2026-05-23 14:00:00,1000.8,34.1,52.0,2.0,223.0,0.0,10.0,3904.0,3906.0,5593.0,5664.0
2026-05-23 15:00:00,1000.0,34.3,54.0,1.1,249.0,0.0,16.0,4039.0,3731.0,5873.0,5298.0
2026-05-23 16:00:00,999.6,34.7,48.0,1.7,248.0,0.0,16.0,4693.0,3560.0,6476.0,5118.0
2026-05-23 17:00:00,1000.0,32.6,55.0,1.8,269.0,0.0,15.0,4903.0,3593.0,6651.0,5119.0
2026-05-23 18:00:00,1000.2,31.5,59.0,1.4,282.0,0.0,12.0,4059.0,2976.0,5673.0,4016.0
2026-05-23 19:00:00,1000.4,28.1,73.0,1.2,91.0,0.0,17.0,3114.0,2506.0,4612.0,3420.0
2026-05-23 20:00:00,1001.3,26.8,79.0,1.6,90.0,0.0,21.0,2694.0,2413.0,4189.0,3269.0
2026-05-23 21:00:00,1001.5,26.4,82.0,1.3,86.0,0.0,18.0,2362.0,2155.0,3426.0,2996.0
2026-05-23 22:00:00,1002.2,25.9,85.0,1.2,78.0,0.0,16.0,1562.0,1661.0,2292.0,2430.0
2026-05-23 23:00:00,1002.1,26.3,84.0,1.1,102.0,0.0,15.0,954.0,1079.0,1503.0,1420.0
2026-05-24 00:00:00,1001.5,26.7,82.0,0.8,128.0,0.0,14.0,664.0,725.0,997.0,988.0
2026-05-24 01:00:00,1000.8,25.7,87.0,1.3,97.0,0.0,16.0,437.0,447.0,652.0,615.0
2026-05-24 02:00:00,1000.3,26.3,82.0,1.1,83.0,0.0,19.0,279.0,342.0,407.0,462.0
2026-05-24 03:00:00,1000.2,25.4,86.0,0.4,99.0,0.0,14.0,243.0,270.0,325.0,414.0
2026-05-24 04:00:00,1000.8,24.7,89.0,0.7,92.0,0.0,11.0,298.0,437.0,390.0,751.0
2026-05-24 05:00:00,1002.0,24.3,89.0,1.7,69.0,0.0,17.0,546.0,766.0,670.0,1269.0
2026-05-24 06:00:00,1002.8,24.6,87.0,1.3,105.0,0.0,15.0,980.0,1231.0,1213.0,2035.0
2026-05-24 07:00:00,1003.2,26.8,79.0,1.3,95.0,0.0,16.0,1649.0,2320.0,2095.0,3642.0
2026-05-24 08:00:00,1003.3,29.5,72.0,1.0,117.0,0.0,20.0,2182.0,2935.0,2863.0,4600.0
2026-05-24 09:00:00,1003.1,30.8,67.0,1.8,192.0,0.0,10.0,2673.0,3444.0,3490.0,5521.0
2026-05-24 10:00:00,1002.6,32.6,56.0,1.1,234.0,0.0,10.0,3339.0,3767.0,4430.0,5832.0
2026-05-24 11:00:00,1002.3,32.5,54.0,1.9,255.0,0.0,9.0,3726.0,3412.0,5036.0,5097.0
2026-05-24 12:00:00,1001.6,33.4,54.0,1.7,264.0,0.0,10.0,3684.0,2721.0,5198.0,4062.0
2026-05-24 13:00:00,1000.8,33.7,54.0,1.6,237.0,0.0,11.0,4278.0,2981.0,5831.0,4433.0
2026-05-24 14:00:00,1000.3,33.7,59.0,1.3,277.0,0.0,12.0,4948.0,2984.0,6859.0,4484.0
2026-05-24 15:00:00,999.7,34.7,52.0,2.0,254.0,0.0,9.0,5469.0,3295.0,7198.0,4847.0
2026-05-24 16:00:00,999.6,33.7,58.0,2.1,262.0,0.0,19.0,5214.0,3234.0,7211.0,4667.0
2026-05-24 17:00:00,999.7,33.3,61.0,2.0,277.0,0.0,16.0,4897.0,3110.0,7177.0,4521.0
2026-05-24 18:00:00,1000.2,31.1,62.0,1.3,258.0,0.0,17.0,4533.0,2705.0,6198.0,3846.0
2026-05-24 19:00:00,1000.3,29.6,67.0,0.8,252.0,0.0,15.0,3976.0,2884.0,5951.0,3898.0
2026-05-24 20:00:00,1000.4,27.6,78.0,1.1,89.0,0.0,12.0,3954.0,3001.0,6011.0,4093.0
2026-05-24 21:00:00,1000.7,26.6,83.0,1.5,84.0,0.0,12.0,2969.0,2586.0,4471.0,3498.0
2026-05-24 22:00:00,1000.9,26.8,81.0,1.3,99.0,0.0,12.0,1789.0,1574.0,2662.0,2119.0
2026-05-24 23:00:00,1000.9,26.3,83.0,1.3,91.0,0.0,12.0,872.0,815.0,1312.0,1038.0
